data,label,CCT_xc_distance,CCT_xc_count1,CCT_xc_count7,CCT_x4_distance,CCT_x4_count1,CCT_x4_count7,r50_xc_distance,r50_xc_count1,r50_xc_count7,r50_x4_distance,r50_x4_count1,r50_x4_count7
chest_xray/train/1/CX-1-0594.jpeg_001,1,0.0004988686287146216,1,7,0.2522352458616919,1,7,0.001176443055661669,1,7,0.10185677315851716,1,7
chest_xray/train/1/CX-1-0595.jpeg_000,0,1.9967054102345096,0,0,1.3843544355571362,0,0,1.9979128692077661,0,0,0.32374689134356294,0,0
chest_xray/train/1/CX-1-0595.jpeg_001,1,0.0014492588097109182,1,7,0.26741990482633715,1,7,0.0007616353587682756,1,7,0.11996491688818534,1,7
chest_xray/train/1/CX-1-0596.jpeg_000,0,1.999239595126932,0,0,1.4515321970706716,0,0,1.995692571300796,0,0,0.25642926257018084,0,0
chest_xray/train/1/CX-1-0596.jpeg_001,1,6.784132289494593e-05,1,7,0.12700387376025501,1,7,5.833824303069779e-05,1,7,0.026186544718209248,1,7
chest_xray/train/1/CX-1-0597.jpeg_000,0,1.9990357568966846,0,0,1.4056978136924567,0,0,1.9972255121713625,0,0,0.26545376950424016,0,0
chest_xray/train/1/CX-1-0597.jpeg_001,1,0.000137219423061552,1,7,0.11642494107925683,1,7,0.0004246174376300038,1,7,0.049737653721480424,1,7
chest_xray/train/1/CX-1-0598.jpeg_000,0,1.999563459855788,0,0,1.5031751571236982,0,0,1.995581282898407,0,0,0.24535358389567885,0,0
chest_xray/train/1/CX-1-0598.jpeg_001,1,2.4141284872269964e-06,1,7,0.07262671928903086,1,7,4.6166735075847676e-05,1,7,0.043510332262151064,1,7
chest_xray/train/1/CX-1-0599.jpeg_000,0,1.9988147623922095,0,0,1.2903643428518805,0,0,1.9963832237355175,0,0,0.27102548028135764,0,0
chest_xray/train/1/CX-1-0599.jpeg_001,1,0.00022770322801113352,1,7,0.19053653432458229,1,7,0.00017251773778104162,1,7,0.04495309123877522,1,7
chest_xray/train/1/CX-1-0600.jpeg_000,0,1.9991833333369575,0,0,1.4523704497073626,0,0,1.9970156245750421,0,0,0.27161337228562177,0,0
chest_xray/train/1/CX-1-0600.jpeg_001,1,8.535364053874339e-05,1,7,0.13712312859393794,1,7,0.000347785082738139,1,7,0.06053176756828582,1,7
chest_xray/train/1/CX-1-0601.jpeg_000,0,1.999356068215767,0,0,1.4847899329290035,0,0,1.9975572945922253,0,0,0.28138157357750215,0,0
chest_xray/train/1/CX-1-0601.jpeg_001,1,3.644051786266811e-05,1,7,0.08215322364654387,1,7,0.0005691869333065425,1,7,0.062118003055084636,1,7
chest_xray/train/1/CX-1-0602.jpeg_000,0,1.9982509160079762,0,0,1.4078822848219312,0,0,1.9984640909322298,0,0,0.2930413807347162,0,0
chest_xray/train/1/CX-1-0602.jpeg_001,1,0.000505649237694028,1,7,0.2510802318412967,1,7,0.0011623717289471758,1,7,0.10840023102209695,1,7
chest_xray/train/1/CX-1-0603.jpeg_000,0,1.999996557623998,0,0,1.4895677958087528,0,0,1.9956035310972695,0,0,0.26416755712855833,0,0
chest_xray/train/1/CX-1-0603.jpeg_001,1,0.00044923342824798596,1,7,0.13957057664073935,1,7,4.847433728827344e-05,1,7,0.05005894932213961,1,7
chest_xray/train/1/CX-1-0604.jpeg_000,0,1.9979931503009478,0,0,1.222490061591059,0,0,1.9953072649450907,0,0,0.25308546018703326,0,0
chest_xray/train/1/CX-1-0604.jpeg_001,1,0.000648386721449068,1,7,0.2961292308529926,1,7,2.2678579372104046e-05,1,7,0.05325890988478621,1,7
chest_xray/train/1/CX-1-0605.jpeg_000,0,1.9997617635355742,0,0,1.5029754004522196,0,0,1.998973929575659,0,0,0.3134200611085062,0,0
chest_xray/train/1/CX-1-0605.jpeg_001,1,1.5251636591884221e-05,1,7,0.22648560942389095,1,7,0.0017016981636871487,1,7,0.10495382460681646,1,7
chest_xray/train/1/CX-1-0606.jpeg_000,0,1.9991620687421094,0,0,1.2490782317271414,0,0,1.9983722090279086,0,0,0.35124960022434304,0,0
chest_xray/train/1/CX-1-0606.jpeg_001,1,9.232199814912523e-05,1,7,0.3509545904784859,1,7,0.0010849266557917403,1,7,0.14683554227190387,1,7
chest_xray/train/1/CX-1-0607.jpeg_000,0,1.9791839190570104,0,0,1.1023490523777348,0,0,0.1257978392890352,0,0,0.12436991283085419,0,0
chest_xray/train/1/CX-1-0607.jpeg_001,1,0.015631314220593384,1,7,0.551822639916824,1,7,1.8192712260564674,1,7,0.11128782951650407,1,7
chest_xray/train/1/CX-1-0608.jpeg_000,0,1.9983212241655584,0,0,1.3433329937867406,0,0,1.9960239950619156,0,0,0.2387988041938086,0,0
chest_xray/train/1/CX-1-0608.jpeg_001,1,0.0004681684513537787,1,7,0.24614095518298906,1,7,0.00010436665241819743,1,7,0.03891275038371511,1,7
chest_xray/train/1/CX-1-0609.jpeg_000,0,1.9972207432821198,0,0,1.306202360214006,0,0,1.995469380133455,0,0,0.24884409581673694,0,0
chest_xray/train/1/CX-1-0609.jpeg_001,1,0.0011147061416272308,1,7,0.26807631389872655,1,7,3.5488638586711474e-05,1,7,0.05561839201059826,1,7
chest_xray/train/1/CX-1-0610.jpeg_000,0,1.9993032120477254,0,0,1.408911375968338,0,0,1.9923464074194914,0,0,0.21586722332008756,0,0
chest_xray/train/1/CX-1-0610.jpeg_001,1,4.981096904388416e-05,1,7,0.11350877750045862,1,7,0.00020300255144189983,1,7,0.03214577005429553,1,7
chest_xray/train/1/CX-1-0611.jpeg_000,0,1.99968254615865,0,0,1.5228630241192376,0,0,1.9915385809966448,0,0,0.21897934236947847,0,0
chest_xray/train/1/CX-1-0611.jpeg_001,1,2.3190730220612465e-06,1,7,0.03870021813332003,1,7,0.0003518564279858527,1,7,0.02191717884576283,1,7
chest_xray/train/1/CX-1-0612.jpeg_000,0,1.9990811200520018,0,0,1.4548433395155014,0,0,1.99565572963449,0,0,0.24136816211552214,0,0
chest_xray/train/1/CX-1-0612.jpeg_001,1,0.00012044377179332155,1,7,0.13072630751140402,1,7,5.413388036057398e-05,1,7,0.02849153738483512,1,7
chest_xray/train/1/CX-1-0613.jpeg_000,0,1.9998047665145537,0,0,1.550345998022979,0,0,1.994527145648569,0,0,0.24940835353152113,0,0
chest_xray/train/1/CX-1-0613.jpeg_001,1,2.8812401602906768e-05,1,7,0.15102519711253093,1,7,5.183332649760786e-07,1,7,0.03004583018730833,1,7
chest_xray/train/1/CX-1-0614.jpeg_000,0,1.9989620484282762,0,0,1.3167272394488607,0,0,1.9980093096992269,0,0,0.3089111684987317,0,0
chest_xray/train/1/CX-1-0614.jpeg_001,1,0.00016587659316225078,1,7,0.22142924078541815,1,7,0.0008217423801689661,1,7,0.09422710104311349,1,7
chest_xray/train/1/CX-1-0615.jpeg_000,0,1.9990900568569046,0,0,1.3820392922278595,0,0,1.9921199279212263,0,0,0.22938368993658342,0,0
chest_xray/train/1/CX-1-0615.jpeg_001,1,0.0001172215380244035,1,7,0.11888565579281907,1,7,0.00024134504340656004,1,7,0.050445476554684676,1,7
chest_xray/train/1/CX-1-0616.jpeg_000,0,1.9994993339934548,0,0,1.4591881113541803,0,0,1.992506939582014,0,0,0.22376334238241413,0,0
chest_xray/train/1/CX-1-0616.jpeg_001,1,9.216944728440701e-06,1,7,0.18278636932906955,1,7,0.0001775247400598312,1,7,0.038139041474472,1,7
chest_xray/train/1/CX-1-0617.jpeg_000,0,1.9996305775893346,0,0,1.3173710454341838,0,0,1.9958745556180721,0,0,0.23918184772244833,0,0
chest_xray/train/1/CX-1-0617.jpeg_001,1,1.430419116488224e-08,1,7,0.3302057515557547,1,7,8.173578156089878e-05,1,7,0.04387254953379782,1,7
chest_xray/train/1/CX-1-0618.jpeg_000,0,1.998783520487227,0,0,1.441234028923313,0,0,1.9899878384886147,0,0,0.2208897052798785,0,0
chest_xray/train/1/CX-1-0618.jpeg_001,1,0.0002415144094014554,1,7,0.11783390765684376,1,7,0.000720937518292164,1,7,0.0250012915615343,1,7
chest_xray/train/1/CX-1-0619.jpeg_000,0,1.9992103113457274,0,0,1.4521477177396225,0,0,1.9916408646851558,0,0,0.21825106089019997,0,0
chest_xray/train/1/CX-1-0619.jpeg_001,1,7.678380168096854e-05,1,7,0.0774162911887446,1,7,0.0003312051701793717,1,7,0.0242084178306452,1,7
chest_xray/train/1/CX-1-0620.jpeg_000,0,1.9994199665864587,0,0,1.5153554522388224,0,0,1.9915086361652214,0,0,0.22145651280076772,0,0
chest_xray/train/1/CX-1-0620.jpeg_001,1,2.2510108230178183e-05,1,7,0.0755118539570474,1,7,0.00035799638547218127,1,7,0.023401761126884524,1,7
chest_xray/train/1/CX-1-0621.jpeg_000,0,1.9987044001712357,0,0,1.4443936911693838,0,0,1.9936597572184973,0,0,0.22618215738440772,0,0
chest_xray/train/1/CX-1-0621.jpeg_001,1,0.0002774685558927237,1,7,0.07847480543280505,1,7,4.0642925697831345e-05,1,7,0.03170981595047906,1,7
chest_xray/train/1/CX-1-0622.jpeg_000,0,1.9987044001712357,0,0,1.4443936911693838,0,0,1.9936597572184973,0,0,0.22618215738440772,0,0
chest_xray/train/1/CX-1-0622.jpeg_001,1,0.0002774685558927237,1,7,0.07847480543280505,1,7,4.0642925697831345e-05,1,7,0.03170981595047906,1,7
chest_xray/train/1/CX-1-0623.jpeg_000,0,1.999519763078483,0,0,1.507763045031735,0,0,1.9907139465266348,0,0,0.21889252630171607,0,0
chest_xray/train/1/CX-1-0623.jpeg_001,1,6.6287089245387065e-06,1,7,0.04006697857471675,1,7,0.0005357046406778698,1,7,0.028642999463242336,1,7
chest_xray/train/1/CX-1-0624.jpeg_000,0,1.998302519844319,0,0,1.4053298934590015,0,0,1.9981798055923847,0,0,0.2259787897379053,0,0
chest_xray/train/1/CX-1-0624.jpeg_001,1,0.0004780734188808422,1,7,0.3198300445184845,1,7,0.0009375823613372303,1,7,0.14495303256695702,1,7
chest_xray/train/1/CX-1-0625.jpeg_000,0,1.999220744268474,0,0,1.361363538760267,0,0,1.9976382910107886,0,0,0.2838104521729129,0,0
chest_xray/train/1/CX-1-0625.jpeg_001,1,7.355389091767695e-05,1,7,0.17678693732920903,1,7,0.0006093161228588606,1,7,0.08595522027494462,1,7
chest_xray/train/1/CX-1-0626.jpeg_000,0,1.9971487117946358,0,0,1.3679097459414185,0,0,1.9979639921538261,0,0,0.31464900456098766,0,0
chest_xray/train/1/CX-1-0626.jpeg_001,1,0.0011605127321997477,1,7,0.27163237516473726,1,7,0.0007930366146400303,1,7,0.10755938539531695,1,7
chest_xray/train/1/CX-1-0627.jpeg_000,0,1.9999779383247898,0,0,1.4474409880854286,0,0,1.9967053034960893,0,0,0.26396874769893164,0,0
chest_xray/train/1/CX-1-0627.jpeg_001,1,0.00021442624354095496,1,7,0.08365131085447208,1,7,0.00025207971503948823,1,7,0.04485114260346745,1,7
chest_xray/train/1/CX-1-0628.jpeg_000,0,1.9997993268239402,0,0,1.40954972049373,0,0,1.9974700662527898,0,0,0.2675538219787159,0,0
chest_xray/train/1/CX-1-0628.jpeg_001,1,2.6774331671863827e-05,1,7,0.17651527754290275,1,7,0.0005281953624420854,1,7,0.05690965217140742,1,7
chest_xray/train/1/CX-1-0629.jpeg_000,0,1.9994819510463882,0,0,1.264854972549057,0,0,1.997839838856733,0,0,0.24930470379152603,0,0
chest_xray/train/1/CX-1-0629.jpeg_001,1,1.1704005884127788e-05,1,7,0.18458614719974165,1,7,0.0007185112647669634,1,7,0.06556279090185302,1,7
chest_xray/train/1/CX-1-0630.jpeg_000,0,1.9994428431434719,0,0,1.4823126695232047,0,0,1.9980587591776442,0,0,0.2936034519992925,0,0
chest_xray/train/1/CX-1-0630.jpeg_001,1,1.818769653560981e-05,1,7,0.09866807936881039,1,7,0.0008540330959753151,1,7,0.0631894209111259,1,7
chest_xray/train/1/CX-1-0631.jpeg_000,0,1.9991170864191137,0,0,1.459198540020555,0,0,1.9880272556851006,0,0,0.21462109072622204,0,0
chest_xray/train/1/CX-1-0631.jpeg_001,1,0.00010764890422532147,1,7,0.08457844214103227,1,7,0.0013128279421090738,1,7,0.03480262964019254,1,7
chest_xray/train/1/CX-1-0632.jpeg_000,0,1.999779396614073,0,0,1.2759237921746216,0,0,1.994957759548166,0,0,0.2235694886907298,0,0
chest_xray/train/1/CX-1-0632.jpeg_001,1,2.0138128219548967e-05,1,7,0.21513094572442015,1,7,5.080350314989879e-06,1,7,0.039784093700430234,1,7
chest_xray/train/1/CX-1-0633.jpeg_000,0,1.9991664368025837,0,0,1.5062416840232447,0,0,1.9962217785308902,0,0,0.2681429501429963,0,0
chest_xray/train/1/CX-1-0633.jpeg_001,1,9.087564643195378e-05,1,7,0.17940454317092835,1,7,0.00013937748997716604,1,7,0.04172748059571563,1,7
chest_xray/train/1/CX-1-0634.jpeg_000,0,1.999916296054983,0,0,1.4567817725619814,0,0,1.9977125979000157,0,0,0.2667878267866157,0,0
chest_xray/train/1/CX-1-0634.jpeg_001,1,0.0001038650073431624,1,7,0.0707277497094716,1,7,0.0006479713488285466,1,7,0.06699092840680254,1,7
chest_xray/train/1/CX-1-0635.jpeg_000,0,1.9975604699564289,0,0,1.3524309028821384,0,0,1.9976798897536168,0,0,0.2848793843008991,0,0
chest_xray/train/1/CX-1-0635.jpeg_001,1,0.0009035329828848138,1,7,0.1361584358255905,1,7,0.0006307335599086139,1,7,0.08765178847294197,1,7
chest_xray/train/1/CX-1-0636.jpeg_000,0,1.9982575836411218,0,0,1.336338223402265,0,0,1.9964397338678472,0,0,0.2656796294141349,0,0
chest_xray/train/1/CX-1-0636.jpeg_001,1,0.000502066054597794,1,7,0.24805385090424048,1,7,0.00018514166987682046,1,7,0.048717206111066114,1,7
chest_xray/train/1/CX-1-0637.jpeg_000,0,1.9997153964931487,0,0,1.4582542737570625,0,0,1.9965513129360244,0,0,0.266502612016004,0,0
chest_xray/train/1/CX-1-0637.jpeg_001,1,6.100698221378487e-06,1,7,0.09688618382339054,1,7,0.00021169958981503978,1,7,0.04931518418455316,1,7
chest_xray/train/1/CX-1-0638.jpeg_000,0,1.9997441167199375,0,0,1.4734111838419934,0,0,1.9986710763987392,0,0,0.3232268777246248,0,0
chest_xray/train/1/CX-1-0638.jpeg_001,1,1.1181399959481197e-05,1,7,0.17292952334049327,1,7,0.001356446169020753,1,7,0.09613092407731716,1,7
chest_xray/train/1/CX-1-0639.jpeg_000,0,1.9999682760890924,0,0,1.5184842037310256,0,0,1.997237320819472,0,0,0.2774783674336865,0,0
chest_xray/train/1/CX-1-0639.jpeg_001,1,0.00018790730329121264,1,7,0.13698542897185573,1,7,0.00042925731544751766,1,7,0.042577200902523704,1,7
chest_xray/train/1/CX-1-0640.jpeg_000,0,1.9993832135624183,0,0,1.5100235182903037,0,0,1.9961232758769678,0,0,0.2658667534871194,0,0
chest_xray/train/1/CX-1-0640.jpeg_001,1,3.0204828423086028e-05,1,7,0.05318313666028596,1,7,0.00012119767482321464,1,7,0.04873872327712969,1,7
chest_xray/train/1/CX-1-0641.jpeg_000,0,1.9998363473467844,0,0,1.5701229296538386,0,0,1.994861521222945,0,0,0.26390068347213025,0,0
chest_xray/train/1/CX-1-0641.jpeg_001,1,4.287209799425096e-05,1,7,0.12297552050504035,1,7,2.4921535768385183e-06,1,7,0.04672342436433674,1,7
chest_xray/train/1/CX-1-0642.jpeg_000,0,1.9997147705890215,0,0,1.4803695145049929,0,0,1.9950753247904354,0,0,0.23407934256736795,0,0
chest_xray/train/1/CX-1-0642.jpeg_001,1,6.0094475651251145e-06,1,7,0.09844229129157556,1,7,9.533928209237708e-06,1,7,0.04645969829451824,1,7
chest_xray/train/1/CX-1-0643.jpeg_000,0,1.9999012566826009,0,0,1.5213588049778168,0,0,1.9941898649373981,0,0,0.2505501909437746,0,0
chest_xray/train/1/CX-1-0643.jpeg_001,1,8.842464781821935e-05,1,7,0.1351081775624936,1,7,8.812729283991239e-06,1,7,0.03280333352920817,1,7
chest_xray/train/1/CX-1-0644.jpeg_000,0,1.9997064709845271,0,0,1.4464778376254999,0,0,1.9944033153297331,0,0,0.2300535447815688,0,0
chest_xray/train/1/CX-1-0644.jpeg_001,1,4.872826014579168e-06,1,7,0.09291366382764721,1,7,2.4129202578215825e-06,1,7,0.028395429751362222,1,7
chest_xray/train/1/CX-1-0645.jpeg_000,0,1.99920085915626,0,0,1.4671326985685726,0,0,1.9951374304543186,0,0,0.24111070262180823,0,0
chest_xray/train/1/CX-1-0645.jpeg_001,1,7.9751088525426e-05,1,7,0.07369329754579224,1,7,1.2476097199343172e-05,1,7,0.03231428479916343,1,7
chest_xray/train/1/CX-1-0646.jpeg_000,0,1.9993598912903543,0,0,1.3414380445348493,0,0,1.9935350645121295,0,0,0.23139149864531305,0,0
chest_xray/train/1/CX-1-0646.jpeg_001,1,3.5535255872742866e-05,1,7,0.23725523106915825,1,7,5.120265056735018e-05,1,7,0.02827341759542168,1,7
chest_xray/train/1/CX-1-0647.jpeg_000,0,1.9995531838940974,0,0,1.4551405016526104,0,0,1.9880528980215606,0,0,0.21422932140486506,0,0
chest_xray/train/1/CX-1-0647.jpeg_001,1,3.233722555950891e-06,1,7,0.078937953318997,1,7,0.0013043233671343746,1,7,0.027767366672884264,1,7
chest_xray/train/1/CX-1-0648.jpeg_000,0,1.999897706924989,0,0,1.2839710312075359,0,0,1.9928263160867985,0,0,0.2140522141606126,0,0
chest_xray/train/1/CX-1-0648.jpeg_001,1,8.51264714281097e-05,1,7,0.2594776357893104,1,7,0.00013123127839775872,1,7,0.035150384885758945,1,7
chest_xray/train/1/CX-1-0649.jpeg_000,0,1.9994241175648013,0,0,1.4722709580830182,0,0,1.995687683402928,0,0,0.22354716195351165,0,0
chest_xray/train/1/CX-1-0649.jpeg_001,1,2.1698246103651897e-05,1,7,0.08437652625514547,1,7,5.7770348163899143e-05,1,7,0.032122106839882925,1,7
chest_xray/train/1/CX-1-0650.jpeg_000,0,1.9998844693595799,0,0,1.5504761639793323,0,0,1.9904789863874495,0,0,0.1909440106083693,0,0
chest_xray/train/1/CX-1-0650.jpeg_001,1,7.382043566839247e-05,1,7,0.06800278977282415,1,7,0.0005933848158582444,1,7,0.04815414795782669,1,7
chest_xray/train/1/CX-1-0651.jpeg_000,0,1.9995283171916498,0,0,1.441232691411541,0,0,1.9953842566859432,0,0,0.22044758102630746,0,0
chest_xray/train/1/CX-1-0651.jpeg_001,1,5.657529013713969e-06,1,7,0.11738610638561398,1,7,2.837837612246208e-05,1,7,0.02792805170486934,1,7
chest_xray/train/1/CX-1-0652.jpeg_000,0,1.9990122108816797,0,0,1.4173972021195127,0,0,1.9957637690779935,0,0,0.2312626358354175,0,0
chest_xray/train/1/CX-1-0652.jpeg_001,1,0.00014619219908451608,1,7,0.1231842363704505,1,7,6.696462103084055e-05,1,7,0.035909772717567456,1,7
chest_xray/train/1/CX-1-0653.jpeg_000,0,1.9997321818528966,0,0,1.4432750678217174,0,0,1.9962342567585858,0,0,0.19220032839442813,0,0
chest_xray/train/1/CX-1-0653.jpeg_001,1,8.850854191000401e-06,1,7,0.09733145323405212,1,7,0.000141788646506269,1,7,0.04525824147593083,1,7
chest_xray/train/1/CX-1-0654.jpeg_000,0,1.9999586493918469,0,0,1.495718973247536,0,0,1.9973361127864537,0,0,0.28675306709985526,0,0
chest_xray/train/1/CX-1-0654.jpeg_001,1,0.0006640720824875324,1,7,0.12175809707767116,1,7,0.0004694761727804808,1,7,0.06990009180174961,1,7
chest_xray/train/1/CX-1-0655.jpeg_000,0,1.999420193514232,0,0,1.384323442159411,0,0,1.9971716921905784,0,0,0.26310536593241884,0,0
chest_xray/train/1/CX-1-0655.jpeg_001,1,2.246541546513381e-05,1,7,0.11642363126541011,1,7,0.00040391006062401313,1,7,0.0503657093431098,1,7
chest_xray/train/1/CX-1-0656.jpeg_000,0,1.9995565548150722,0,0,1.447640453279777,0,0,1.997144147902788,0,0,0.28222959944540016,0,0
chest_xray/train/1/CX-1-0656.jpeg_001,1,2.9527600016177047e-06,1,7,0.1178048178292378,1,7,0.00039358671315314897,1,7,0.056275663276065035,1,7
chest_xray/train/1/CX-1-0657.jpeg_000,0,0.22181509377244402,0,3,0.6857754996300607,0,2,1.996778254311444,0,0,0.24250409447465981,0,0
chest_xray/train/1/CX-1-0657.jpeg_001,1,1.760718163658673,1,4,0.7900529730125627,1,5,0.00027279546378899955,1,7,0.16774306656759697,1,7
chest_xray/train/1/CX-1-0658.jpeg_000,0,1.9999533899330153,0,0,1.4258862148424725,0,0,1.9920108280304771,0,0,0.2336971255584781,0,0
chest_xray/train/1/CX-1-0658.jpeg_001,1,0.00015658042395760852,1,7,0.09228453206126552,1,7,0.0002607857348390086,1,7,0.03238493752713156,1,7
chest_xray/train/1/CX-1-0659.jpeg_000,0,1.9989166033223698,0,0,1.2660766885779404,0,0,1.9915926309656777,0,0,0.2325012286644843,0,0
chest_xray/train/1/CX-1-0659.jpeg_001,1,0.000184340336434774,1,7,0.2816726093646392,1,7,0.0003408814167045193,1,7,0.03412332564253284,1,7
chest_xray/train/1/CX-1-0660.jpeg_000,0,1.9994571427141266,0,0,1.4916155307191574,0,0,1.9890968586331375,0,0,0.2090221209253177,0,0
chest_xray/train/1/CX-1-0660.jpeg_001,1,1.5679941437918288e-05,1,7,0.061374495036342624,1,7,0.0009745703753455404,1,7,0.029957890825446643,1,7
chest_xray/train/1/CX-1-0661.jpeg_000,0,1.9989186922336126,0,0,1.397585193986038,0,0,1.9919035821093396,0,0,0.22456084621237493,0,0
chest_xray/train/1/CX-1-0661.jpeg_001,1,0.00018347907433524657,1,7,0.15940112952749852,1,7,0.0002804940366348818,1,7,0.03726965597877474,1,7
chest_xray/train/1/CX-1-0662.jpeg_000,0,1.9999471115649412,0,0,1.5061765453294726,0,0,1.995066702626847,0,0,0.27649934590373393,0,0
chest_xray/train/1/CX-1-0662.jpeg_001,1,0.0001456350383203242,1,7,0.12957411651748896,1,7,9.158036437528772e-06,1,7,0.04290028947610647,1,7
chest_xray/train/1/CX-1-0663.jpeg_000,0,1.916100128051061,0,0,0.7165439447231459,0,1,1.9973290315723562,0,0,0.22601556529790057,0,0
chest_xray/train/1/CX-1-0663.jpeg_001,1,0.07327724859748341,1,7,0.6290961285633683,1,6,0.000466508477606431,1,7,0.13418602822941617,1,7
chest_xray/train/1/CX-1-0664.jpeg_000,0,1.9989541450064436,0,0,1.302328988906252,0,0,1.9971310106724676,0,0,0.21889159503938616,0,0
chest_xray/train/1/CX-1-0664.jpeg_001,1,0.00016904579164134237,1,7,0.2679258763493959,1,7,0.00038872734978290246,1,7,0.10117685073251181,1,7
chest_xray/train/1/CX-1-0665.jpeg_000,0,1.9972250676900498,0,0,1.3314610907174493,0,0,1.9982526924583355,0,0,0.29916509289131277,0,0
chest_xray/train/1/CX-1-0665.jpeg_001,1,0.0011119669316648206,1,7,0.18445077067790994,1,7,0.0009911838322554933,1,7,0.12179823370843179,1,7
chest_xray/train/1/CX-1-0666.jpeg_000,0,1.9999832050164728,0,0,1.5381746045193623,0,0,1.9939028875874967,0,0,0.2565875431479925,0,0
chest_xray/train/1/CX-1-0666.jpeg_001,1,0.00023232122242722308,1,7,0.1446827875352663,1,7,2.3340084367662328e-05,1,7,0.030346715138286684,1,7
chest_xray/train/1/CX-1-0667.jpeg_000,0,1.9988491875246424,0,0,1.3656265085864856,0,0,1.9933610120045593,0,0,0.2768850481061671,0,0
chest_xray/train/1/CX-1-0667.jpeg_001,1,0.00021275332936177005,1,7,0.1944441157527098,1,7,6.777430111770677e-05,1,7,0.0485679340365579,1,7
chest_xray/train/1/CX-1-0668.jpeg_000,0,1.9994713868229428,0,0,1.4078944863448681,0,0,1.996317822890667,0,0,0.27256463813098464,0,0
chest_xray/train/1/CX-1-0668.jpeg_001,1,1.3337409116465082e-05,1,7,0.12424409800353342,1,7,0.0001585791956533189,1,7,0.06167969987049082,1,7
chest_xray/train/1/CX-1-0669.jpeg_000,0,1.9998703104260247,0,0,1.3270052005698132,0,0,1.992868222803172,0,0,0.23964089711469072,0,0
chest_xray/train/1/CX-1-0669.jpeg_001,1,6.323841268995878e-05,1,7,0.14362629822897777,1,7,0.00012560656137738935,1,7,0.032546486211157966,1,7
chest_xray/train/1/CX-1-0670.jpeg_000,0,1.999844118769523,0,0,1.4538897147892915,0,0,1.9965234509990482,0,0,0.2693801571369002,0,0
chest_xray/train/1/CX-1-0670.jpeg_001,1,4.699276370834227e-05,1,7,0.18033652600691674,1,7,0.0002048608991848111,1,7,0.044784843626041404,1,7
chest_xray/train/1/CX-1-0671.jpeg_000,0,1.9997390479291277,0,0,1.3618899449228485,0,0,1.9974085425681225,0,0,0.3249819309009243,0,0
chest_xray/train/1/CX-1-0671.jpeg_001,1,0.0012596247187134368,1,7,0.3191175464945424,1,7,0.0005006082817682334,1,7,0.07653748637974234,1,7
chest_xray/train/1/CX-1-0672.jpeg_000,0,1.9991287354447551,0,0,1.408377195502508,0,0,1.99454951233682,0,0,0.21556371315024192,0,0
chest_xray/train/1/CX-1-0672.jpeg_001,1,0.00010360573269307949,1,7,0.12567813573283837,1,7,3.231037519757507e-07,1,7,0.01675841591420868,1,7
chest_xray/train/1/CX-1-0673.jpeg_000,0,1.9990771183837772,0,0,1.3693046192832725,0,0,1.9962781782289687,0,0,0.24407035937874266,0,0
chest_xray/train/1/CX-1-0673.jpeg_001,1,0.00012189562110087593,1,7,0.12855555968722132,1,7,0.00015047299794079816,1,7,0.041009854493125775,1,7
chest_xray/train/1/CX-1-0674.jpeg_000,0,1.999414458615544,0,0,1.480341437139038,0,0,1.9874123058281599,0,0,0.21498948262124884,0,0
chest_xray/train/1/CX-1-0674.jpeg_001,1,2.3605774187362982e-05,1,7,0.05878597653208506,1,7,0.0015222012023276,1,7,0.015545522694541458,1,7
chest_xray/train/1/CX-1-0675.jpeg_000,0,1.999999742202863,0,0,1.4926732434276022,0,0,1.998182394568059,0,0,0.32192868007670283,0,0
chest_xray/train/1/CX-1-0675.jpeg_001,1,0.00039392889448519597,1,7,0.06461770081637641,1,7,0.0009394424738171647,1,7,0.09844332039021164,1,7
chest_xray/train/1/CX-1-0676.jpeg_000,0,1.9993791608738047,0,0,1.463098947927707,0,0,1.9958963039098525,0,0,0.22629945188777578,0,0
chest_xray/train/1/CX-1-0676.jpeg_001,1,3.1106967125382745e-05,1,7,0.10981643917256645,1,7,8.483294702354982e-05,1,7,0.04455390516729285,1,7
chest_xray/train/1/CX-1-0677.jpeg_000,0,1.9999448315637884,0,0,1.4169011716254467,0,0,1.9975325368928163,0,0,0.3137359981707205,0,0
chest_xray/train/1/CX-1-0677.jpeg_001,1,0.0007164475540930582,1,7,0.15236611240201614,1,7,0.000557322950546002,1,7,0.0622955892402578,1,7
chest_xray/train/1/CX-1-0678.jpeg_000,0,1.999999707599717,0,0,1.13105427269404,0,0,1.9973625989039308,0,0,0.2837423023217466,0,0
chest_xray/train/1/CX-1-0678.jpeg_001,1,0.00035341225739082827,1,7,0.3879660630192532,1,7,0.0004806952919241825,1,7,0.11582200896530959,1,7
chest_xray/train/1/CX-1-0679.jpeg_000,0,1.9977273465973413,0,0,1.4165013053256132,0,0,1.9946176710841164,0,0,0.1870668496090211,0,0
chest_xray/train/1/CX-1-0679.jpeg_001,1,0.0008030952146406145,1,7,0.278237286363588,1,7,1.0969007591121738e-08,1,7,0.1549263016657213,1,7
chest_xray/train/1/CX-1-0680.jpeg_000,0,1.9996807564180274,0,0,1.392119688163781,0,0,1.9949892395757904,0,0,0.2437860658509099,0,0
chest_xray/train/1/CX-1-0680.jpeg_001,1,2.168821544690225e-06,1,7,0.09153485920871463,1,7,6.131826784994132e-06,1,7,0.014796798624515883,1,7
